id,cluster,label,value
105dd5f03ed6a55b3b4df4e74749324e8bdd2965,7,1,1
107a22656d7704aa8678128d8e3b297724f45d14,6,1,20
10878cde183c38bd0055b0d1f14f7ca42d5d4de7,6,1,20
1088a854127266742c48d30056da5478328dd1f9,10,0,30
108d2e0d3586dbe8a07e0bebf16deb5515727c30,8,0,10
109006f89fcce1ae96424f01ccd55eaf8cc0065b,10,0,30
10a6239d5aa32cbf92ea58ac6449d421d3d1baf7,8,0,10
10aa773fc0e8e12b3c639751d00c5ff51d8a3cc2,9,1,6
10b0f67a169eb55122faa78a445e88cd58d380e9,6,1,20
10b4278ae032c40dd3019795747790241a2cb437,10,0,30
10bc47773cc870929ea4963a7610c192f89eab87,6,1,20
10c16733dafe23be52c76a3921c8390db2badc3d,10,0,30
10cbfdde9dd5b111c38c975a95d842893ecbb838,8,0,10
10d024aac1108349ac26aa9b9aa3687963386ffc,11,0,3
10e9a3a9c939e1955c45ad103155b2347be2b2c3,6,1,20
10eaa12d96eea0d3057670db41f9dd5b37b7e989,11,0,3
10f6ea110b6f2837bd7c6817bb95c5490937b251,10,0,30
10f8762c9690f9d2792b643454e8a1b2fe4612bf,9,1,6
10fa4384c5352a1180e6e8c866a2577b18f92fb1,11,0,3
10ffba17c017915dd2decb632f983211400f6e75,9,1,6
110c7fce1d456f3be41085b9c2741e1e6974caaf,8,0,10
1115b0d137c885f2063ca2a3b886bbd97110a503,9,1,6
1125a40911aa83f667ee2dedc7a78c55088d89e3,9,1,6
1133c99568ec52d5801cc5057078ab6cbfa95182,6,1,20
113b15ac18e4cae8f8404ce3cd1969b4cf2260a7,6,1,20
113cefd75f4e5af380cc9f113d65ee3c3eb26c38,6,1,20
1154938ca6632d0442c21736af62a95fcb5900fb,10,0,30
115f6062a124b84c6d094b7e13e3e282f9edf395,9,1,6
11627f5a8d35c870aac230de3f490e192798ae5a,9,1,6
116290b01b431da7b03ee0f71e541bb913413dd3,10,0,30
11719cedd62747203e88d124398e795628a53673,9,1,6
1178ddee8a21bdeabefa0dd397dec595c9cb21f8,9,1,6
118130cc35140a96a43b6e8e7fc42fd5504b6570,8,0,10
118258cd8f3ec781b3f4061b8f07f766732e20de,11,0,3
11922ae36a531853f6a3342c70164f1068055065,9,1,6
1192cedf44034361956b40eb9d06181135dbe491,10,0,30
1195715c7937b472b5b17fad8e4b12f59fe2a570,9,1,6
11958a87cdcef3c56dfe5e3fc130b5efac3c2d2f,9,1,6
1199005e5c5dd39e5ae4a3ee7a4cbf11be841997,8,0,10
119bac04a2c4759845f450ee8e303e6a62bbf632,8,0,10
11a42191d49dffb61095d82bded724af91eb1898,8,0,10
11a88797337f1a4a0f0c9e531f58cb04b6dc4235,9,1,6
11c234f7a92b637af8d53c8e98df2224ad6836e2,6,1,20
11d99934b4d32f851d53139d43470371846fe375,6,1,20
11dd905c33af947004c94e2b358e0f1998244c4e,7,1,1
11e0c0b784d7fd130e4a73ef6a0e79d63e33674a,8,0,10
11ebcc6b9bd56723bf200b7dfea8209515c72f99,8,0,10
11ed1a7294ce21f7e90763b79e1b4b372a764b90,6,1,20
11efba6a37574cb3de3dd1015f06c7032a5246eb,6,1,20
11f59dd696a596bc8ae6640ce45a4669d6b4d845,6,1,20
11f9ffce1e300e93aa6884f37ad9b7441426b221,6,1,20
11fee4a934a22e12574cfa10dcc48d94bb9611d7,10,0,30
12087c9891f3095be3e1a6ff96fa36e69370ee66,10,0,30
120e4cc2ec5c639ab20da8b07d23830d66de8e9b,9,1,6
1210f37eb17b8055086b3321ed719a3100a313ad,9,1,6
1213b101b6ec94c7f278126afe03fc58179165f1,6,1,20
121e253110a50b1fe7257cd757b5241c16190b54,6,1,20
12205a61df4283133f629f2b2e38da8683720dba,7,1,1
1229fa28f998efb0536e27c423fbe0f17b566e88,11,0,3
122ad8b0343a467806b93f71ab13a74352bb02b6,8,0,10
122cb6fd9e847fe7e0e30db46f551f96ce191ad6,11,0,3
124282359d7ab4cc8622206eaf7b8751935debe3,6,1,20
12490b483d43b098fef10bd9673e6df2069904cf,8,0,10
124cef52ce0fb0cce0389218d455ef02b29b11de,10,0,30
125075b9d24953b6c4cd97a617340ad34986dae5,8,0,10
1252ce4190bf70dcf4de1a57c17229b514016993,8,0,10
1255e02071a709d055363bfc7201f19b2703f9e2,6,1,20
12571529cbcb53252032727ffae393f5372938b0,9,1,6
125fa9acc9d560e409bbd216070b9638299c5c87,9,1,6
1289eb3d6cd5f6015b370f397de8240d0101112e,8,0,10
128e3a747f55cd6edee07915f18feefb0fcd913c,8,0,10
129e069ff654d87c502a39c886cf3f3f50bd639d,11,0,3
12a63798356f62326ee3b917dcfc71e8a0ddf13a,8,0,10
12ae49b6e4171287d52d5350cc35d25310bf38ab,9,1,6
12b80e136cc0416b166328d47d3fbadde4859a45,9,1,6
12bb8769f27665677dba1c7a4657fbb8a9f4129e,8,0,10
12c6f01fd0eea71c5db114c7fde76d6a237461c4,6,1,20
12e2380ddec0018c2b9d2a52a8b2ff2891184703,9,1,6
12ee93dd1245c5583800e0f23e4c33111ede67a3,9,1,6
12f222caca22e2eb315547c5cacc2f0e836c8a80,10,0,30
12f70ccaba2b9fd111927c091cea6d4b20a8e18d,6,1,20
12f7dc7acce56e4a94a2309008c90e0c0de5c73d,10,0,30
1311094a1692a5a6cf633b7bee95457fa3c2db1f,8,0,10
1311bfe498d9d2c4fde9500f74f3e6b03a696bf7,9,1,6
131b1756d75191507ba772de3dbaf55a67633ed0,9,1,6
131ef1ed8923b6a0e6856cc00876cc44431d58e8,9,1,6
1344c8086846c3e8f8c3585f67b1ef88dcffeb32,8,0,10
13451568136b46c12949c4c25aac717ac638d958,9,1,6
134d23aa3fd92c5b0b2102a001225f45fc52bf65,10,0,30
13519fdf6be1649456d6c409eaf3475566886112,10,0,30
136202f3c2d2543fa914a58f6774a8cad2a28426,6,1,20
136c34d44a5a1639ed3618c2155b207d9bf019ac,6,1,20
137b704dc51b8c93cb782eea345a5630dfc34346,9,1,6
137cfb57e7ea230075149a0de2a42a7e91f5cbc3,10,0,30
137e2acabbd54b84381ca6dddd85736102ac7118,8,0,10
1392df0a40c50299cfedde170f33cb2d87d24d36,6,1,20
139ac02004abcfec87cf122eb4e3ed033048255a,11,0,3
13a3e4b0c1e692542eb5e405e9d6b70933c1db97,9,1,6
13a503c9c492ea03089044d72752775d0f216a95,10,0,30
13a50e8f9703ca8e59f0a44d0a7f1e95b0db25d2,8,0,10
13ad73e0260fade406099a9209541262d106f155,10,0,30
13b01d1a39406e09d3ff78fc9901e33956d73d9f,6,1,20
13b486eb99c8fd100fab512f34da6a8794c13c7e,10,0,30
13b60427d88840b61b8869b494abb41a35a93981,9,1,6
13b6e816941d11ba6e43268a09f1e11c44503480,9,1,6
13b86c14db7a9d2c8f1b653183c16cadb7e5774c,9,1,6
13bf0b9792499eae9745929be4c0a25c1a7c4474,6,1,20
13c62a93c8f965f23c0f4d0f3b84eaaaabab9566,6,1,20
13ce929affea8e02ed5e12c6f96081213c2df3b6,10,0,30
13d2293d1de9a2f601b756b490ad72f1d5f7e251,8,0,10
13d446f1c39231e002b3f3517f7e730b066d05c8,9,1,6
13d90fd54db2183937ffc836ea8cb460a23e9b16,6,1,20
13e18d0efb59d9e3c8121a0b6cfc32c32f251dc5,11,0,3
13e734a8c0543e9dd175889db19af1d4fef1a3f3,10,0,30
13e8d33222764dc018068e70c9c64009acf57034,9,1,6
13e9dd6bd18b609ea3903b6a37060146d3a1a6a8,10,0,30
13ee049141c4d044a625140a27dcca89cd1b4173,10,0,30
14002231182bcb9dfd750f5db5ada4d4ffe70c5c,7,1,1
140fc735ac466fe51e1da8d35b66bb6f3bc58c20,9,1,6
14106c21ee00b756a73007ab3c071a0e4301cff7,9,1,6
1413cc794403dc0d8353257c9a1c94972c1847f2,6,1,20
1417778e1a535dbf9cebb72c1947c89657da82da,10,0,30
141bc9e8f6d083bbbceb13358a7ae4df667aefb4,10,0,30
141c25354d00ea396436ba32ca54dae48175b445,8,0,10
143fc2a1d4796f1eedfc726da1d3dcda0b52c4fe,10,0,30
1442513abe1bd71c7aff57b01e21b74c125709e5,8,0,10
144371587daad2edfc673198a6a025ffd51008da,6,1,20
1444c94ef22cb667440d39d4539c88588d056dd5,9,1,6
145a773e681a36c17320a04f889e82642b37da60,6,1,20
145eb1bcc38c2f690e2a99966dad8bc40b5f86e4,6,1,20
146138c9e72b73c75c1815d286594707bfa899e7,8,0,10
1463e9c09ea16688a03dc423eea2de9d2a96e675,8,0,10
1464ca9a9ff2d152a6c335ea1a2bb2681a959de2,8,0,10
146ce81913646417c31987d34e4b1fb045e21a78,7,1,1
146faf16f7804b74a49848d0810d63c03d0848f8,10,0,30
1470c312368c296902060295cb25f1d7710a178a,9,1,6
147572483f694f4d8c4ce23856f7efb4d4ba5c3e,9,1,6
14763309850daea9131a7535007c1287a870efd0,10,0,30
1477e5aa7416dc2ecd6bb929fb66f32872633da8,10,0,30
14808a36bf4f710d56437abb27190d48d2746b07,9,1,6
1480b6608235c13a945554277696ef5938eab16a,8,0,10
1482246c486681bb576c5872be81c12588dafda4,6,1,20
1487cf24c254fb03f2385f30c46c0a0f45dca733,9,1,6
14926bc23025fedd0c231a89f1c38169fcac3684,11,0,3
14a574e6b9682c857386356dc2d54fb1593dda47,6,1,20
14b080a5a11701d0cff686a0e04fdbd61d44629e,10,0,30
14b20bb6e38968dfa37073d6b8ae441faeeb042c,9,1,6
14b2ec756dd494a0a93d47933f538ed4b19dd31e,8,0,10
14d4d6c6b67b7db7eeba97f27436ff41ec6a7189,6,1,20
14e051c97493d26c12769c5d0b38073f9f4c1210,10,0,30
14e1fc773f3751c73fd881ba8781b0d9e4b7d1c3,6,1,20
14e8ef93edcd5210c1dd5b621c9d1a0dc05dcdf1,7,1,1
14e9f93e45aef2c3232aa1eb365583e5e8fb42c6,11,0,3
14ed9bbd3d8e9e975f82952d4fabf81621a1c004,6,1,20
14f63a160318d70ade7228ed7e34e138081b0057,6,1,20
1504d59c6b812c91d8c430e77127815813266e5b,9,1,6
1508500ecb5d9acf000a19ff69a3c06df14d5de8,6,1,20
150eb854813872e305b485c322ceffc22202a5dc,10,0,30
15178b0326cc61a1148c5e20ffdc717daefc4563,9,1,6
151a4f857e97c23b99e280583355bdab87362c58,10,0,30
15249c638d3a6b05e445f3265ebaba15a53459b6,9,1,6
15261e20a014f0013b79ceb264f456edca08fdf6,6,1,20
152bd9f8f6ed61f526c7561157f033f5fc39489b,10,0,30
1550dfbe88f2e761fab324dd16b527e3bb5261c3,10,0,30
1552caf80fc3507fbeefbf9f028ae4f35ad73c67,9,1,6
15670115cfeaf945405bd04837258ec6fda5dc15,6,1,20
1568c021ff9f15e1a24d1312b88350fae66b2bc1,9,1,6
1576553ad92c9a05dfe31b8736161f799f81f671,6,1,20
15912b74e8104441ab5d27d9fc3a0de92be01d43,9,1,6
1594f982cd3049bbbe6955b2ac3ad0c22421a453,10,0,30
159a86ca789d9350652dd56d17eab2ba8ceeacb2,9,1,6
15a2efdb54b215d4f31247967b89978478da91f8,6,1,20
15a70a64ca5fdd1a32aa93b7a0aadd4cef0c36df,6,1,20
15bb7f22d094b114e40147cd4af01b34ff094594,10,0,30
15e349464650fa8375c58da27638157b881797cc,10,0,30
15e36e44f924d18b2c8ed70a2762a091ffd5d037,9,1,6
15e46e208d2db8ec6ae7a114c5c008ba69c76dbc,9,1,6
15f5a75e2cc9e26c8741b3cf085ceb1654ef6dde,10,0,30
15f5f9f7cf95800ac23e97d62bf256e56ccabd2e,6,1,20
16062b9e08f89e134157e6cee07437fe1b884a1d,10,0,30
1607e72d658d194254cdac83b05d1c666cd7837d,8,0,10
160fb74bb336ff47e0cff3ce50dd251c65f293ec,10,0,30
1614e59a3501d910a8e1d4be4fba8b0d551f26c8,9,1,6
161e9e8b0f03a5ba8f7d3560a22732a9a23ed7dd,6,1,20
1621aed3fa5c566652dabb8a80a38ab4f1619d5f,6,1,20
162b59c167c5c70c9db251f66af4a9bbec68fafd,6,1,20
163958339a3bf99af0857d9d58d9f66bfb0b45e2,9,1,6
1639b18f88fa38281c9cc18d5f4cb39cdad9d0bf,9,1,6
16455635fb30a3da10b3d7237c2635cb00b31302,9,1,6
1648e7c67d10f623ce11cda12bccc375a6d97591,8,0,10
164aa73b5cfbedda8e430cd8ce5dd4f94a87c779,9,1,6
164addde660bfe0cfe22155862a817e305257107,10,0,30
165d050184c40b5d0204095e26fdfd328b83e0f5,9,1,6
166550056b5c3ccd3a3b6bd3c1a0235208273311,9,1,6
166db6b97fe16acd451d895fd09647d838dfec0f,6,1,20
166fdd4570f0bbba15e3febd76052222bb59da6e,9,1,6
1679a63ef40a3435bda46d61c775ae6e31a689ed,11,0,3
168fc787921e2687d1fe3f1ec6a97fce17717edb,6,1,20
169ea8e0e1b4ca504d379685f4d3543a2469af65,9,1,6
16a69e16e8fe3a5b59b5217e0668c22efeb2b931,10,0,30
16aec0874109bc363a918c3529d1821dba35b906,9,1,6
16b36b0b64b618f3875edcc4eb4e06f03c0a585e,6,1,20
16b3fb6d19c4b92c9f9f662379d229d8dd33acbb,8,0,10
16b46bd3d63b5b09e17f38292dc239e323551a63,10,0,30
16bc34efca8ac32ada97290caafcf5fc54ef2fa2,9,1,6
16cdfe58081de096152a325db481741f9e2fe90f,9,1,6
16db6462f68ef1b6f3f59ebb72172b6d5e851278,10,0,30
16dd00bb141e48e0eab80442d800e28ba007c42f,6,1,20
16e02f163a70fbad9b956ab7666ae04c2e652a85,9,1,6
16e793027fa43e89d913e8f2e6c3b531b71a8588,9,1,6
16e858d202676355aa8f25f9ca7a020f415089cf,8,0,10
16e8d3b28f7d9a929d1b92d2cbb7df5242d6d52e,8,0,10
16f089ea303d84660fa0726fef11cc43dcc60f26,11,0,3
16f15d1dbf6d36e5d9ddf6c6a53a17b74c2ff5b3,10,0,30
16fca36c206650ee870481fc2d27d64b4035c5b1,10,0,30
16fcb231e484d2941da6d03cc1c257c6a5eff106,9,1,6
17027ce010a5b7ae4a126d128e94d6e9a343a9a0,8,0,10
1711a33784d80976c591073a2c6f43bfc80e2665,7,1,1
1717068b05f19a9ff1429ab94f78c30ce016073b,8,0,10
173b0ad2c6ff0b88ef2f45f5686d94a90d0be88f,10,0,30
173fbe7f059e8e540222f8f7fcbd7fb2ef27cb0d,9,1,6
1742062bc8fadbcc2ed6c8d291aefb4dcdb98f63,9,1,6
1751c819b541491faf901ed5e655c1ac4199b7b6,6,1,20
175a6e273664356e7251386be12567ee9d14ee8b,11,0,3
176bd4d28bf8c490ada4f59a08b3a6bb5aa6b7b9,6,1,20
1772420c707d57ab560a3a5056406ba763b3cc54,6,1,20
177245dbb32b837cb20a8174f40742d17664a34e,8,0,10
17752fe7d10b86c06e33358c8fc666715b7e9843,6,1,20
1775fd81cadf514fe31c25ddd26477fb90f8b475,8,0,10
177619205b678239022058d34098763e5ead2cd6,9,1,6
177c754a22a03f89b53efff18693039f55267230,6,1,20
177cf63ee2cc53c576d051059270522e1b9e8159,9,1,6
177de7dddfe5f8e046cd470b329cc81b7b46df1e,6,1,20
177f6109012074fcaeb45f776dbc20f828da4679,8,0,10
17800c99c67c1a7b7b64d79fa440329656bf8b32,6,1,20
1785616ddf5775a9db2d4e4e04beea472a3db831,8,0,10
178fa439c3859c4f24ed7c39323d99b648e68c9f,9,1,6
1791a408fdc5f38ae4e600dcdc8cb1239aa67e16,8,0,10
17a99bf918e4d52031e80c4c7609eb14b3b7390a,7,1,1
17aab5af8d192c3bedbde048e4a8ede6a532f785,8,0,10
17b8e326aaec340d210fe5d13af9af9ade7ef421,10,0,30
17be197dbafca64976dfe7fe0da4bae78b871d09,10,0,30
17c4f0d776a7f694a56a2c920824ca83b46280c7,10,0,30
17c7108c2e43b5c43c87351b5b61944019aecdec,6,1,20
17c7850084d9690cfe094c7a10562701023d6539,6,1,20
17cc55e260d3a0fbe153ca12a393b01d54afd107,10,0,30
17d280c41c55c7a57b091e78238042ea855a07d5,10,0,30
17d6f72a54add39c5cc06a9472e881340c677499,9,1,6
17da9010d55d3f3235fa7febf2daa0f94dd08a46,8,0,10
17dca869e5bc4efa7ba5c4f6d21d334f935a6efa,9,1,6
17e47c6203f210b6aa5e00d02c5410a9368bcf88,11,0,3
17fc876347c969c73a0694c3f21a86628182e960,10,0,30
1805046d7a3adaaa5e36f0793cf3a6843ca93cee,6,1,20
180627e46d270acbf157323cfd67b1ba92de5c7a,6,1,20
1807a4014ead011d35901859804fa25c0102b12c,6,1,20
180c1903d2bcffacd93f40c9fcbae5b3e9ffbf44,9,1,6
18111eccec83e3ccafe447f8c3b4954ee6903f10,10,0,30
181c3f35f9543117b224ca336832c8138d082dcb,7,1,1
181e8014702bd897de828bc4435d46c8dd4798fd,8,0,10
18207c1cddbe4e4c5761ffb3ccd0be24bc47b657,6,1,20
1826ce99bb772f9d7cfcbe6ff9bbdb0e01ede5ad,8,0,10
18477b595934dc5336448e230954b5e4f59a948d,10,0,30
184c41c82abc3e28613e8c62562d73e1092cd9a9,8,0,10
1851331d12f186e64ede2597d087272c10a63884,10,0,30
1854972ed9edc41799eab66fbb76874e91a204f6,10,0,30
185b4744971c5f1bd54a21b311c47f323a13b27b,9,1,6
185cb42e050913952e13a51711386f2790c7a946,8,0,10
185d2caaf23e4e14c67d770b000032f6629eac62,6,1,20
186bf029a94054df457de3296b9639f260a4261d,10,0,30
187301e4c21ea816d5e49f27f755dbfd7c1af250,8,0,10
187c43870606d8afdf08cd9e1e1ec40558e3c30d,6,1,20
187f4be568db22ca6d11fd0b3a4455444faa4666,6,1,20
1885ae46a9a92f07d243744afd1b24e3a87db87e,9,1,6
188df64ee6671d8d28435a1dc2d632342aadacc4,6,1,20
189ee640de263f96c5864975b5609f9934792932,6,1,20
18a1cad8ff40ab1b284ac020e41ee9a9d7f9ae0d,6,1,20
18ab22ec85fedbe68e876ff4e409ac6a66015ec9,9,1,6
18b064a23049f9bc4f86f56166e81b0f92b8c442,7,1,1
18b4899b65598f6aac2741642c9aa87554d79bec,6,1,20
18c8c68ca75a0e189323805eb24b19fc6c1d3ae2,8,0,10
18d2763ed3ee5db79224e7cb26d1e5c12db6e9c7,6,1,20
18d2e327fca84355cabead203b81922b4c96c2c3,10,0,30
18d7fd37314dd60fb539d6f25fa62cd8b247d9cb,10,0,30
18ded3a20a9fce345a65e8a762dba16a700a33bd,8,0,10
18f23242568e986224e45303365b8d8cd8ae544c,9,1,6
18fa70c7998692c9926231e8fe48a8965f76d9fd,8,0,10
18ff92251df173e760912581f5fb19f60b115d03,6,1,20
1929c7de5ca67c16bc94ddc1d48fd2d91a838201,9,1,6
19379dfd7b48bbc8be9310469cf5e3642c7678d2,8,0,10
1944f1720df78025044db5148c50c224aa845c7e,8,0,10
1949447234a158420e7208dc573144dd228a09e4,10,0,30
194d5d9db6b98ef0ab2ffb3845183cf54f84fc31,9,1,6
19539028d47d0df815e98723379942edb6344d74,6,1,20
195bb3645efda65a67cf79754aee898e96a28c86,8,0,10
196bf22d7cfc7ecc87a281562ca6664ac306e89e,8,0,10
196ee25c05ca4126d5984c107e7336cff237e9c8,9,1,6
197eab57ae602deab1aee673bedf2c450d596e5d,10,0,30
198941577efdeaf83b9dbeededa58124ee3cc424,9,1,6
198ec35f8a85d272db97b5872e10f7672a05accb,7,1,1
198f7bda488a593121bcc24315e365856fe9d287,7,1,1
19b0084e48e24fa74dbdfb40f7f210ebc3c403ec,6,1,20
19b777f0378878874a377e7f2341baeffb88cd2f,6,1,20
19b7fae24d7b1de030ed75ff20a3413bcc36d1ec,6,1,20
19c69209e26fb8e20f65a219fbce6f426aa306c3,9,1,6
19c820b7ebc9b2b2bc37b24d72b22ae73a71eafd,8,0,10
19cbd9e1ba73962addff1d39a79c017a6619817c,10,0,30
19ce5bd8b940ca9556fec4427cbcc309d319fd52,6,1,20
19e05dc830c59ff702262a0b89a1ea32f5baff0a,11,0,3
19e07544656ac5408280f546161eff37aed69960,9,1,6
19e465df2da46dbf35664273da622f6bc7ea8d44,9,1,6
19e5e67384e1915aa07125ac98d54a762ab5c5a9,9,1,6
19ed87edc905bc8e4cb7b9a1fd3b77b3d9779ae2,7,1,1
19effc3f4374a7c20dd39d1c8e32181eaf3715ad,8,0,10
19f2c0679519dba13a490ba2d00f702c01eb85bc,7,1,1
19f325b558fe573aee12654c212e68a95bf340b2,6,1,20
19f98698fb94572d90c96fb45dba35d1cc16ea53,10,0,30
19fe18cea94df19ddaf9f8f60161d8be1b3e5960,10,0,30
1a04351907c4465305d69c296fe463378cb141f0,6,1,20
1a1142d6baa211164c68904fa8e49f5f938521b3,11,0,3
1a177fde4288b0038236091300ede0e982f7ed47,8,0,10
1a1b4fce567741eedcaeafcc900c306587dbd1f9,8,0,10
1a26997cc87daa01f387cef5b4a5487de74ef0de,9,1,6
1a2d29ce993f01bb6fefea1b3a9a8be02bfd97d6,9,1,6
1a457a0372f05c606bd89701ea5b34b503539336,6,1,20
1a4899e5f33fbd67871aa807018052c781105a28,10,0,30
1a49b438d95bdd96178cdc3fecbdb27b8de6d38d,10,0,30
1a571e2902f41d2636e335ad87db9139076b9238,9,1,6
1a5b24e4692dde8865752f186a22481c3b18f96a,8,0,10
1a737ba09618afec1afd3a5d26e489628a87e73e,6,1,20
1a8351918c810a99c792cb40ead4b8961217a2c5,8,0,10
1a83c92500576938f6036c9259ee036871840d6c,6,1,20
1a8763c40924a7f0a17a7ac120f3279043f697ba,9,1,6
1a8a69215c2b7f0de7eb008d7ba18bf94e9fb5c5,6,1,20
1a9210bf6d5f08f5e0ab617362d9673d1f946854,10,0,30
1a9a8275198747a98c04a7eb71808336aeefec49,9,1,6
1aa6c703b472be43feff81df3c6c64ce4f7fdf57,10,0,30
1ab1e88cacc5fdc205332507358c2f29bda1f73f,10,0,30
1ab27f4adac0ac6616d12406fd559af3aa8f80ae,6,1,20
1ae321da9fb5f854d717fe8b48e5794e0c277f2e,9,1,6
1af48825ae9c2bc71f40d13464b23e4d3405e853,8,0,10
1b0035cd988dca8d0e9776ad43e646e88446a2c0,10,0,30
1b017958742065b230d17308e76319a0a193401a,8,0,10
1b06c0df9fa1d344fa44124193fa9d8572cde0f3,8,0,10
1b078257dfa64a26b5f9b6f272b3741c704fa768,9,1,6
1b0f2e313e101852b0855fa8b8279c4cb5f9f795,10,0,30
1b10b6e5ad8067e9a75fcff00a963cdfa68cdd48,6,1,20
1b210479aafa6d1b7ebfbdd3f9ca2bfcf45b1478,8,0,10
1b2146535bc8d7f32603a7ca459a2de5cab7fa3f,9,1,6
1b231fba7ff833e31909d4dc852c49742c81a762,6,1,20
1b34e4dd8292330aa24bf30cf510da0459933b90,8,0,10
1b4103d03a923bdbdbd3d9b95e7efb6b94e5732c,6,1,20
1b478c27407785a85b6c982b1f8bcd1bfdf2186b,11,0,3
1b4c04cb75d0fd58936449871695e35c4c9cda89,7,1,1
1b690b8db6b2c5ed5c630382e59e3d35c21d59d2,10,0,30
1b693a925a488cde2e96cc595e79e5c32095a267,8,0,10
1b7908b2ef891c036af0c7e597d37102dbafd7e1,8,0,10
1b852a30ee541d1f3b3355f8cc81434194446eac,6,1,20
1b8a737b2be50e9352d5d93e7ed19bbd12bc5881,7,1,1
1b8b5628d222c7f0fa55da4255aa7cd0fb245598,10,0,30
1b9dcdf97bae58ffdc798934c6103aef9164ae39,8,0,10
1b9dff8ccfc4d45049410a6bbc9ed48afbd72a98,8,0,10
1ba145bd24305264bf356ce072b9f3e8b7add7cc,6,1,20
1ba31f7e2849d41ed3c050bca30e0f9ed8f0b2c8,6,1,20
1ba59b44ae2ef9c174e3d698b62da1498ea58047,10,0,30
1bb573b01440a87e72b62eb248c953e512fd5417,6,1,20
1bb5f503ae880f623939a55f039787ac6fe5246e,8,0,10
1bc7653f66bd018227cde5f85be40a76aeb66113,6,1,20
1bcf36f8dc51dd9e8f2928ac17e6268fb5d4c3da,8,0,10
1bd1aa06c83904005857b0ee5e85202ff5f15c93,7,1,1
1bdc026888afb3195ee70cd92ac96ac7b9ea4668,6,1,20
1bdfa0519d26b71a506c4eb41e8eba076802c409,8,0,10
1bea02f2136a6b750b604c6512f39cf093477c5f,6,1,20
1beaf031f260fe50cc673de0ac10d29bc01daa4d,7,1,1
1bebc021864e0ea2e4364ec62d9657e8c0429796,9,1,6
1bf78f341d5a253896116b2e39df07a1dde53680,6,1,20
1bff63c02bc9d3f19624af227b4f61200e5de03c,10,0,30
1bffe017f46b52dfa03a5d4b5d925e0472431b4b,9,1,6
1c0ddc62248ee7a5732b3983dfe4e264bc7d1699,6,1,20
1c1d16ba9b29bf828b522eb98e4121bdab686f06,10,0,30
1c25c40973e4b5d84d405f7c290175e1677d56f5,10,0,30
1c27a746af7d0f8f011ad7da6923972711f77b6d,10,0,30
1c2da0b2e24e7207dfd38d3c0d2e47e94232fa25,9,1,6
1c384039b4116e7c1bf6631bf6015b20683c5765,6,1,20
1c3c14cc11ce6089b98d80d5f61ab34111f863b9,9,1,6
1c3fe8f3dfe15c979e8cb8d4167519e2c52952fb,6,1,20
1c4145b45dcbd0cd73699e009f2026ae538ef8bb,6,1,20
1c4691db2434c2f01d66187d371542d9ed8b42d1,8,0,10
1c46a25a26266ca27f5fe86991d20a94be05256f,6,1,20
1c585f9be1b78fb228e6d61c3fbb57183ed4579b,6,1,20
1c58a3c11525314e5253092088feb2026f63451a,10,0,30
1c6f00474b679ce4d573d8987400a03d16b26f09,10,0,30
1c7281a4d45cb16bf0f4d271ee1b7c29c460080d,8,0,10
1c7a85a6355510d455f13a18665b8dba9181cdb1,8,0,10
1c868b2494686913cf237f97cc575997eb9ccd21,10,0,30
1c8b3fcb890f1e75854a50a9cc0b644a990d9fec,10,0,30
1c97282428d12536ac2fb570e353dfa329e4987b,6,1,20
1c99d05e5ad516409b577fcba56c7dfd6cbd0303,9,1,6
1c9c70206454a43e19342fff54e706db03061a96,10,0,30
1c9cdc028c697adbbc1fda4ec25588b573c43dfd,9,1,6
1cb37599c7b08bb86980ac50b562e3198e96ff39,9,1,6
1cb4583d2731a245288b0f24c88a61491adb342d,6,1,20
1cc005c0c6061d104473d161f8813a1ece0800fb,8,0,10
1cc0cd33b955a9a2025938ac7b6114237367ca50,9,1,6
1ccf1457268fbf53e79b43c7a60b66140873f486,10,0,30
1cd6e4be9725fbd80e84c7d6c1c36555fecb8cbc,10,0,30
1cdff8893b814900cab3432a22b818387efddf91,6,1,20
1d031c8678375062598c5a8f358d5f2a40c32425,10,0,30
1d114c178ebcd6fb82bcffd97d7f5e2d85929d83,6,1,20
1d13e59040086740acd87ba13a865bdd7c507ee1,8,0,10
1d262cb7a17d701e5304b2231b6647afdaee17c1,6,1,20
1d461de23a35081704f7c7861b90fd4c6f9eab5b,9,1,6
1d48d328b4d6eea0d4c77df0deb6bfa8c1805d24,9,1,6
1d4ffcf51e6fef9c772d04e101b16ae0b6c0be02,9,1,6
1d527c2db63977917f421b8c2a80c53eb6f7351d,8,0,10
1d58215684aaa0721af91ddfedbdf2cc138f3322,6,1,20
1d58becf33a56a3858a453c1c097a71a73bf2075,9,1,6
1d5c01f6686c1213ed135dae6e9d8f6cade8a030,6,1,20
1d64982db48caa20b910e691d5ce2cb171ca7208,10,0,30
1d6bb35b756edfcb7a34f2041e27f535230e6fec,10,0,30
1d7259d2d639b486fc3e6b509c8ef141f674fdc3,8,0,10
1d89e4f199b0d2f537c76a80daee294eaf084f9f,8,0,10
1d917f3ef82ef748a68360f493ab80cae40b97c6,9,1,6
1d9589a4d8a070fccdc223c4a1ed4b7a268a56cf,9,1,6
1d969011c636893176ee0e5f73690bbc5e57fb35,8,0,10
1d9d37e7673edbe16e2914e67aeb698b145052a6,10,0,30
