id,cluster
1b8a737b2be50e9352d5d93e7ed19bbd12bc5881,7
1b8b5628d222c7f0fa55da4255aa7cd0fb245598,10
1b90d1457b3383e36c93f142997fccbe4a0bde5f,11
1b93c6e0a22ec2e54f7c6eafc9907cd02f7dbfe0,10
1b9dcdf97bae58ffdc798934c6103aef9164ae39,8
1b9dff8ccfc4d45049410a6bbc9ed48afbd72a98,8
1ba145bd24305264bf356ce072b9f3e8b7add7cc,6
1ba31f7e2849d41ed3c050bca30e0f9ed8f0b2c8,6
1ba59b44ae2ef9c174e3d698b62da1498ea58047,10
1ba7399d4808b2ad88469972087d1e1e68023c97,11
1ba931742585d16b644e33eaacad407ead73fb4b,11
1bada6e8093d45cd1e1a8259c7311c1e1f1eabf6,7
1bae30261273e96e2ca469add9963de727b63783,8
1bb19e515e5ed92e452922a74002a46a314f276c,10
1bb573b01440a87e72b62eb248c953e512fd5417,6
1bb5f503ae880f623939a55f039787ac6fe5246e,8
1bbd362dc2542bf96e0e5b602ddf6352e2597ee7,7
1bc7653f66bd018227cde5f85be40a76aeb66113,6
1bcf36f8dc51dd9e8f2928ac17e6268fb5d4c3da,8
1bd1aa06c83904005857b0ee5e85202ff5f15c93,7
1bd73a3540fd102828ab75cb28c57ad95ff2793c,11
1bd954ea53c7979845f78a9f623ec0c35003d060,11
1bdc026888afb3195ee70cd92ac96ac7b9ea4668,6
1bdfa0519d26b71a506c4eb41e8eba076802c409,8
1be5e6693a90159971bce614051aa1f61cb44791,11
1be61a96ecd4a5fbce2a1df3e4e599dc1bc8d025,7
1bea02f2136a6b750b604c6512f39cf093477c5f,6
1beaf031f260fe50cc673de0ac10d29bc01daa4d,7
1bebc021864e0ea2e4364ec62d9657e8c0429796,9
1bf78f341d5a253896116b2e39df07a1dde53680,6
1bff63c02bc9d3f19624af227b4f61200e5de03c,10
1bffe017f46b52dfa03a5d4b5d925e0472431b4b,9
1c01541fbe0ebb7e5ff6d70ff5ccd722f25c88e6,7
1c022fdbec33af78b0660c975f5f7c794b8f52ba,11
1c048dbb608c2f8794ce1d3d7cbc35415c79517b,9
1c0d1d4cd99441d49ea2c18f31c1f71e2dc158cf,6
1c0ddc62248ee7a5732b3983dfe4e264bc7d1699,6
1c1c9adf40959237d3fd33bedf2ebb67ffa74d2e,7
1c1cee8145bbce1bb44c5fc8bce913409d2b5b85,11
1c1d16ba9b29bf828b522eb98e4121bdab686f06,10
1c1edf663febf0f97128132244ec0a1d0abe2e46,7
1c25c40973e4b5d84d405f7c290175e1677d56f5,10
1c27a746af7d0f8f011ad7da6923972711f77b6d,10
1c2da0b2e24e7207dfd38d3c0d2e47e94232fa25,9
1c3075978569411368852cd3bfaa6596de9603ff,8
1c384039b4116e7c1bf6631bf6015b20683c5765,6
1c3c14cc11ce6089b98d80d5f61ab34111f863b9,9
1c3c8f546df616f62dedd5d501a094cd19eb9719,11
1c3fe8f3dfe15c979e8cb8d4167519e2c52952fb,6
1c4145b45dcbd0cd73699e009f2026ae538ef8bb,6
1c4691db2434c2f01d66187d371542d9ed8b42d1,8
1c46978eb84e9c0fc855a5aa8999247d60ea7bb7,7
1c46a25a26266ca27f5fe86991d20a94be05256f,6
1c524e8471777986db098112e8095b5667dfaa68,11
1c585f9be1b78fb228e6d61c3fbb57183ed4579b,6
1c58a3c11525314e5253092088feb2026f63451a,10
1c5aef04cbcf59dc828ad0a1c6f3966f38094591,11
1c5b03473131075d001ddbcc8fca776b4a2fd810,7
1c6f00474b679ce4d573d8987400a03d16b26f09,10
1c7281a4d45cb16bf0f4d271ee1b7c29c460080d,8
1c7a85a6355510d455f13a18665b8dba9181cdb1,8
1c868b2494686913cf237f97cc575997eb9ccd21,10
1c89eb759c1a98916a7a5561814002172eeca728,9
1c8b3fcb890f1e75854a50a9cc0b644a990d9fec,10
1c97282428d12536ac2fb570e353dfa329e4987b,6
1c98fac0d45892c6243f0d59888af9350b485b4a,11
1c99d05e5ad516409b577fcba56c7dfd6cbd0303,9
1c9c70206454a43e19342fff54e706db03061a96,10
1c9cdc028c697adbbc1fda4ec25588b573c43dfd,9
1c9ed4dfda6a6905a6ea5b19f87aad0537ae9f8f,11
1ca937cb7648ce075bc88c3de58600606df5f898,9
1cab096390881ad3ad47ff7052aecff5794819ab,6
1cb37599c7b08bb86980ac50b562e3198e96ff39,9
1cb4583d2731a245288b0f24c88a61491adb342d,6
1cc005c0c6061d104473d161f8813a1ece0800fb,8
1cc0cd33b955a9a2025938ac7b6114237367ca50,9
1cc64523ccbeb63d487f42c33a0d1beafa045203,6
1cc99d8da8349e842a5d4d48a994bb168f86d646,11
1ccf1457268fbf53e79b43c7a60b66140873f486,10
1cd6e4be9725fbd80e84c7d6c1c36555fecb8cbc,10
1cd7c5a2fddc7ae6c267f44a9f9f8ed141edc62b,8
1cda8292aa26fd1b73f15794d78131b270e207b3,11
1cdff8893b814900cab3432a22b818387efddf91,6
1ce42893dcd7b3eb0804989ed37c41a0b41816f8,7
1ce52b21e77349ba43995891c1fdcb1399eb08da,11
1ce7dd35850a30f6b79cd8c0d3634c4863385414,11
1ced87492908deaebd2d61a6c3385bf6d8accbd1,10
1cf8e477888b162bc44ee3917a74aa5bf32c12bb,7
1d031c8678375062598c5a8f358d5f2a40c32425,10
1d0db6da1ae55807d8a1166553a6523a6c6e0924,7
1d10025ec79bce61454cb47d39eea5635968e015,9
1d10d3e9f9b7f9efe9fec6ac542bef3cd986730e,11
1d114c178ebcd6fb82bcffd97d7f5e2d85929d83,6
1d13bc6359d472f92d1d159202c340a8afa640db,11
1d13e59040086740acd87ba13a865bdd7c507ee1,8
1d17662f667ee1342ddc23194bc693166b7aa752,11
1d1bc4cf37f77325679956b971414d72073a9ac2,11
1d1d19b1364792ae733fe7afe2e1fbf0c01e4019,8
1d1e9abdf4015a185a4e8eb0ce3d3686e74eaff7,6
1d1ec646681fd3886616d30e683a07835b12616f,11
1d2040c335e0d42ffec93333b65448a54b8a5b54,10
1d262cb7a17d701e5304b2231b6647afdaee17c1,6
1d36185b7bbb881c46ff376784422c4df923dc8c,10
1d3aef4f184b6485adf01c9e72a1fede6523d2ba,9
1d461de23a35081704f7c7861b90fd4c6f9eab5b,9
1d48d328b4d6eea0d4c77df0deb6bfa8c1805d24,9
1d4ffcf51e6fef9c772d04e101b16ae0b6c0be02,9
1d527c2db63977917f421b8c2a80c53eb6f7351d,8
1d561321a4a7ff0398802419579a17233733d5b3,11
1d5785adfa99428f5a4ccd235c9d77611ad68c5c,11
1d58215684aaa0721af91ddfedbdf2cc138f3322,6
1d58becf33a56a3858a453c1c097a71a73bf2075,9
1d5c01f6686c1213ed135dae6e9d8f6cade8a030,6
1d621d6a9af3c93e3540bfb5315c0e5307b2a0e2,11
1d64982db48caa20b910e691d5ce2cb171ca7208,10
1d6bb35b756edfcb7a34f2041e27f535230e6fec,10
1d6e387fe2d455be5d477b998ec59bd788a2a70c,6
1d7045288290e68f312b05526799c300f3d14b14,9
1d7259d2d639b486fc3e6b509c8ef141f674fdc3,8
1d747709b7784498654c65f7b47ffda7129af9ff,11
1d7713c00065870c079e65b6b14228adc2b118df,8
1d89e4f199b0d2f537c76a80daee294eaf084f9f,8
1d917f3ef82ef748a68360f493ab80cae40b97c6,9
1d9589a4d8a070fccdc223c4a1ed4b7a268a56cf,9
1d969011c636893176ee0e5f73690bbc5e57fb35,8
1d9d37e7673edbe16e2914e67aeb698b145052a6,10
1d9e95ed98a7efbffcff40cdd47b2fa93120dce1,11
1da28b6638672758625670eadeb2088da73f915a,8
1da9961647acdf47ac9c328a15f69954f79e6bb7,11
1dac2926c1ebf473f93b476747e53944fccf7296,6
1daf29dd709343b6e99155b797afba7e88233fd7,10
1db04f86c7bdffb5398a896c62dfa1b0e9fe806e,8
1db202b6610ac8b77a5efea1dea47f88cdfdc3c6,8
1db4d51e9c26d5d9003ee41adcb91f8f65b9b3bf,10
1db7bdfa78e665526935fe38e03152d714fa7bc7,7
1dbd9a3f3cce7c96ffb0ff366c6280d16991887c,11
1dc456f1a0ad86b464749205df2b31b29af98da8,11
1dcb4df759d73f015164a3be1069d9001b8d9cbd,10
1dcb6fdb3849b342541bc6e44db5ff543d169f7b,8
1dcc9dff69be4edd3e727a0a90ec697e86f74cf6,10
1dcd3cc59a1c901dcb1c0f7e48fcb20553c45d97,11
1dd443380da18fb25a59b506fa933f7e20565a91,6
1dd6fb9b7df6f6b4d0f69c2d41a6ade9171af165,11
1de037db1691353cd8773b33765b0795451344a9,8
1de21187299a02dacc29ad1cf7af43adf4d00d26,6
1de4728446cf27927d3b6b404ab308196b754e57,6
1def3a23198c19b702bfc8db30c7bded28a56c2f,6
1df0ebdcd187f1c4f229b5fa44788155e7e0de60,6
1df6f6a17f9fb63b0e55f9771f0a3739fda6e6a9,8
1e0670a4327d065365eb796bac749b8940ae5bd0,7
1e0d61242b1d30787506dae829525f43904a30c5,10
1e0feb5826fd98854accaa59a9e266ec1360b956,6
1e103648e4c3fd3b3d8c36095802cb68c71037d9,9
1e11d79f8da9baf278feed263a8a88bff6cf8825,11
1e1cb2fb6c1e8f6cb3f3ee14b1e900fccdac5d23,9
1e1dede9787b1de780e47c26ff7ce071b33024fb,10
1e1ec7b948479f3e6275323d7430bb59cbf99530,7
1e22d24648b791da90b9116a4fb195d3d42d5561,6
1e27fb8a1973682943ebce5a1fe404cc4f93634f,8
1e2a111b72845b0d6c70768d1897707588e1e5f2,9
1e2aff0bfabbcbefe0bc175241d5d1bb44cce67d,11
1e2b11f21ab997fd786bb917178a8beca36e3364,6
1e2d747e5980c2821095c143f47530bf0f3fd8fd,7
1e3195f89ab866459b201b0fa02ec97097700642,9
1e37168a345c270ba4343714581a80dd7f0cdc65,11
1e382895cfcf426131825f45aeecf6d9a6ed0304,9
1e39bd085ba106e32a804f89763b2e014629f5bb,11
1e3d02ef5d8ccae1d6f5cb58e4ad81837db59ece,10
1e3dc944a73849d2a62ca01703984f20d9e09105,8
1e3e601ec321563b1af29e6c9b667a69434836c8,10
1e403c1b27ef95202de5eece7950096740f879a2,10
1e42c60fe3b2cf02dd4cbfcd35be4e35652dfc38,6
1e431807b3df455deb4aede39cee06dd17716995,10
1e517fe0ab8ab2a695da5ba10742cf7c2c985c5b,6
1e5535ebb3fd0aa04c199f326f344a3b56e41bdf,8
1e670959a3ac61a63c0b269b7b4dbfa7dfc6f65a,7
1e673ae6ef7e9ba7ca6d5f7717a42754fc9dfe5b,7
1e72dae9daa364c19c1e70a06574e69dd4ffe1b9,10
1e7b79a67069a9a0f02a2d5add52e043e89eb405,6
1e7bc0a507556fd5a7498870bc105322591d8230,7
1e81589b1331561f2c93a8dffb0252c7c54be4a3,11
1e875156eca68d1d2649e03c059b2e5c3ae67225,7
1e8a9fe30b957a84fc0ae59a3b00b88b6703b957,11
1e92d43c24e012362de8f08f98d475afc3bbf9a8,10
1e972ed7c208d5d505da16fe0f8f3c166b63da30,6
1e98f0a824ac21b645cc29d4c519d42381b05b78,9
1e9f406fe43cf6777d7229bbfac4d2d119ba46f7,7
1ea2d9cc2b4c3f4bd12df8e61796b9729d46c5e0,10
1ea4cab1b07719144eb78bef745c5160c2b6b52f,8
1ea815490887b03dc478a50f5bbbaf44cd6130a5,6
1eadc9dca60f1072ad46a324a726893716147355,11
1eb4854ad235de91aecf8dbdaa8aa25aa48630e0,6
1eb6b6915d177c3ae93fac5ee184dd4779aec233,11
1ebe86f32487423e35efeecd19739ab2b1fe3c28,7
1ebec4a4e84782e745fabdcf7717443b8f23e71e,8
1ed293ab746620e77a460ccd9ae877b52422115c,6
1ed7dab1b5e9e06451fb705e287be9028e9a747c,11
1ed9d65e01981fe61c0d358ca6254ff36ad76912,6
1eda578a473363e8a6a8f6e0660bcb4a943311bc,8
1ee7e9407fa3c6db1cc6ca3015a06475bf8ac7d5,7
1ee99fe1a788a5937486f097829a95eecd481b97,9
1ef1dab98d71fa6ea7e51b4f5dbf2adf8a274d90,6
1ef612e64a402ed389d7be79511c9c330400b425,10
1efa9fb5c0c41e752e4fa205528d1dac606cf21d,10
1f05255bcae7a29fc6b4d711f05f8a2d7b50698f,10
1f110a09b596a0555ca4939e0871eebeec49350f,7
1f118d8cd02ce166b9598fbe148bd8278aba4c6f,6
1f17b2c06b83615235b0f522cf1af212e88f4fdb,11
1f1dcb686a6f6d597ce07978c9e47f9555aabbb0,9
1f29fe904eee2ad171b29e1adc4782e9b387bf02,11
1f2cd5e9abf2af62047291267b6e6115085e46a7,9
1f30a7bfd5759ae778e8bfb53addda95bc2ae379,6
1f31c359be14101f6a4ddc81febf70f393848dc3,11
1f32d791c8aadfdd24abd55fb8acc57431a205d5,8
1f32f7a786fc72c4968dd2c46d0f0072e8ae6d64,7
1f346326c29dd2719aa5887051046f02dc4afe5b,6
1f3a1a5e78e4d558cc18e6e95434c98e23cc7759,9
1f3c90b93e49dcf01cccfea8cea5a914da4815e7,11
1f3d7165a1ff63b9a2e9ce4b1b5964349d6e8e37,7
1f3f9ef255fe5df00741b2acbaa136ce8e232e31,9
1f4ff8503996219e91e039a3659a473f58742239,7
1f517ce9fb593168668a0fd28c969b4b5923b983,8
1f564d408fc68ac816597970d527897a89a86948,11
1f573e13b1fa73630e791c9f7cc1c20318d0afa9,6
1f57c0ad1c1c8d723cff1c532294267437e650f6,11
1f5853cf39c11a22570119bb0ab7f4f8330adc25,6
1f5e497d7fd0b2d7738b2ef268adbefb3ce58c85,10
1f644071c197307beb32dbf3d63d71db69d9b249,10
1f69860c60ce53e7f3713926f78b848a85663f59,9
1f6af0ef23938deda927ac0674f14c11554dcebe,11
1f6e9eacb8f5d305eaed83366057ca6d50b2813c,9
1f77f66809f229cc7c2ccac59bdd7bf8d0d00daf,7
1f7d20540fffdefc1d9bd29937b8025f0c9b4935,8
1f8c330bc8c3af943c77459591013f359e0ec165,10
1f90e8f0c125f447b0ceaee1ae0238de998e7a76,7
1f91928ba136c7a84a261c3e9389367a5a765a41,10
1f9703c58c15729f365ea11c82ae1f54b9b66078,11
1f97ae1509bf7a9e2ca411498e8ba7c8663c89cf,10
1f992f4b5810dbc4a81308ee5448f4d4d0e42369,8
1f9a50741985334e16f7518586eadeb4d5fad886,9
1f9d15b48373c94af9ace7a15bdddbb0866876fc,7
1fa081abbaab15c51b9cf1c1e521a706ad197e82,11
1fa613a7cf8711946de2ca667f219ed79581cb91,10
1fa858b4a0a91ed279c3b6ec0f60e2892e7d6b27,8
1fa8bd8ed9234691b3a535c8c8b736463afce908,7
1fae69db711e92919309387aa12bc5f18bedddf1,11
1fb508651746e590b1961d2508958d04f985a12a,10
1fb8fd9929969028d155d2b92388bcf0fabbe264,11
1fbe9afcc91aa5a0c01a9e989aaf53797d3d12d9,11
1fbeb0319ce2f16df062948539367116782e0057,6
1fc683b5d2745fdf946359fdf55a0a450d4887c7,11
1fca25846292857da4f13b2331d4eae408384d79,10
1fcbaa58ee23642f1c2292276411b92e1d390ba3,9
1fd2fff55d5a84971a8d1a7e2a21f9fc2b9ed856,6
1fd4ed9e9f45cf7b9e2bceecbfc7685116d5cdc9,7
1fd76b27136fb50b627426c7337e6f80f1d7f8f3,9
1fdad1b2be2a77c006e9bfcc4e34cb8ef822b5eb,11
1fdf625dcc22682b3f490df2fefc2fcf611faa1c,9
1fe0ff5f9d8f15d40a9ebad4dafe7167726dba8c,7
1fea52ebda57288b54ac76f81b4d9c1e2597a328,8
1fee3778b4e5f8691de04e7baa4fa882f151d957,6
1ff3690eef9e28c8c9aeb325db995d7004e47713,11
1ff39e336df87d99729188f07842c9f3b5d90b94,8
1ff4feac800d45f5dd0a20947bb6e869470a21de,8
1ff871318d230f4fe8027930ac1cc0696b1a46dc,11
1ffcfd0b29de1bc0ff0a0f15b869cc73833fddea,8
2009744f1cfdc400843d31f2f933dcfa61e4a2b0,9
200bb78d0fe1db89e6c1d8ef6a0874126137dae1,8
2011c431c72969083f20a598c44deab064380428,7
201c89efa87eba695b9636d014faf0c3895e87f5,9
201e2cf56b30d987921d7c3abe8fee5012cbf5d6,7
20216ae96aa77fa61c50d3f7deddfdecafc7f6c5,6
2026b3adac8a8ac1b6d2af84d4ce84b12b0b8316,8
202d6c05299b4aa5924a7756e9a4fad37c8b001d,11
2032dce484e4b41dfbd3b9ff0288ee320fdc11c1,9
20355aa6f5ffbfe0676f6e21470280e717e1feba,10
2036c3f246b3a55cfd0baf3f34a8106319126d6a,7
203a7ddf0ce4f3776f975c7be502765977694f66,6
203c26aaf3675e83ef7356c63a0543ff90c18b97,11
203d6d235ab79170e8dc8a3239c04996d6c325e5,8
203f0ecc33981952c02b9529d2a049c3c3114d36,9
203f1cebdd3093bdb2c168980acc222e54ab4dfc,9
2042575a259960005e8ea47aba9b1c6adb11e697,8
20439b8a399247464690ddb99e9a58b88fa23c9a,9
204a2fa0b632caa40e737655cad6179886a7d0b6,8
204e375aee252d104ad483ad9962c909060d9801,10
204ef9a893f1870765502a7d477ebc4c0a463ec3,11
2052b5654f768f5744b652c38499263315ebef51,10
205b6d6ca44a33cb4bb53f7a9072c1e59de102fb,11
2060a237febe8059733b0b530f4820ec87fae0a0,9
2060f5c0ba9fb9f4e66e643855f281e6c0114ff7,6
20617602c3aa7dc61d28ab4b613b75dde2b1747a,7
20638f1744e7e0295c67905e47069327b73995db,7
206b089150920356518d9ff80f76f428f036b6f8,11
206d1b3f839c7a7c51cdf3671c33ddb7a13d9d1a,9
2074b458bcbb40bf74fbda007f0cdaa42d016055,10
207aecbb4ce6868861df088e411600a7a46e5776,10
20822a67c49a748f66780846f274666ea999a70a,10
208d6ed1d76fe9115409b41ded941dc2aff2b99a,11
208effb6d9e750908a870d17bc5cd1887b19a9c9,8
209108d9cc2b07eb7decbf38c7cd773abbc657f5,8
2095deaf4ffe8a8647d81cad13c23a88f90f21b5,7
20963b82b7d888f7a0c33d8eafacd365836c57e8,9
209817bc0e976f1e9f25c936b8b83f5ee6fcc2c4,8
20982856277aa1b0ec42bceff8869ff7bbab9ac8,6
2099d09333c09b99f5911374dae02215b67ccbb3,8
209e6b9ac4bf922b8e468eed347b7c2c5646e606,6
20a298bd24e49a947264256242d6867910881f06,6
20aacc50fcda54624c5d137a81e3164234cac086,6
20ab0c502af474598ffa9340c48e58b919ca3c5f,11
20acffbdf66f4e2dbc2da84aceacdb6e666c4a4a,11
20b1f9d07e7075605bfd75324764560a94ae0ce3,10
20c374594f5680d520e6218c2c08e506d26b524c,7
20c4469580c21c7919fe271a3ba11e7175710cff,6
20caf2721e2d99654e986c313a96bd181d2ac2f5,8
20d31ad6e008dcb6432492b6635d3b7c91329037,10
20d5f9fb2cd568b7452b7ff4c159a0a1de145663,10
20d78fabb01e22cabf679e5015ec5ec19a251023,8
20d90098e92752c52244962fcf1b8c736da0bc7f,10
20db946439e32633fb18582ed428a28057fd4770,9
20dfb0b910f58d1f3d074bdd3b452fdcd1895d57,11
20e1cefdc6083a314d04007751e577c727e6e004,9
20e24c8e62a01cf22c95139fd70bf854c8e3bb31,10
20e8d94ccef769aedcd28e203c14ae939f3df465,6
20f27171d0e434c2b79f2ad74e0af958eec289bf,6
20f780276a62664a1e4b06483a07084a08c1dc68,9
20f8eed2c3d0ee74bdf367584828317fcf856df4,6
20fa9a4e6ee41ddcf33207d45db702dca2c6a62e,9
20fc84d22d667174dffcf4ec4832e1751de2f758,10
2105fc23a20482625e9d5b833631ba2a376c7f34,7
210829933b76dd12b3522e12ebc573988a9080ff,9
2109411c2d664186ca425d054ab3616c58a3345d,9
2109846b7db42368c1fc5baef54ab9c7707ccb18,10
2118a2da6c658a8e0e7c4bed3de63f8004a0b8df,10
211d40fde4a3ff2887676aa68adfd979b1558347,8
211fa8f8c3792f642fd8030dd98e826eedac948b,8
212323ab2bc0566d7badac8051833986b99fb292,7
212614c1f1f30c90df8637949213cdf840923e80,6
212640a986903631321544b7c3af217d64838fbc,6
2126ee84fd02c6970a4c0bdd8bc771ffcd7bd2e2,6
21281d53ea2c798cbfca109559805223d4fa65b8,9
212b62b8293a0e97f3f214441b39a9242b72cef1,8
212d497a7b6207852140cece6caa295f7d038226,9
212e2d62a74fedebaaa911fa175d016562995416,7
212e8ad00d78777dcc885bc3da93448c6e22840f,7
212fdfcbc310555765e07d97eefbcc083f5ddb7d,6
213193ab947af1f48e3e14718c58dbc8fe27fa55,9
21355d71c11038e4a1cb19023f0fb590d8760691,6
2135bbd134d92f8f706236d143de48d8bed919e7,9
213b6409c060262b49a28b9313a3d2d9743f1a46,8
213ef560b288cfbd04d752a020ef8635dcfd7db5,6
2140bb3a25a22805ba9bab07fd7e1b62226c3468,9
2142a3027c2185f1805ce95dc5791509a37c4abe,11
215e09cf01354937cedd0eb8ce77cf4ea313de0f,6
21652cb077105b29d3467bc79ff9c5c01de4a199,7
2168d78b04a02f6b1538601e83c0c5a72b45e368,6
216a79597ee0e7e0e4c971f55b77ab6d7a858c40,10
216e5aa508a44e6c327a84875311794493e1992c,8
217bdeb06f8bfb6e60897e44cb01a9458396adaf,8
217cb23d02ebf9c2afde14554e72d543b1ee7bbf,9
2187acfed90e787ce7d2d6c6cb798a01920ae29f,8
218be69af51a34e4b9707612f5d57f6b03d44c32,8
218df674aa952e8114f07b102369b31d0acfb193,11
21981ce8c75607b7149129535af1f551c092f043,11
219fa792140ceaf2fb4551678a07bdb609130317,6
21a9242e0817f25f0a6250982d550e6d25493ede,11
21aac4ddf24ab7eeaf44ca6623ac0cc94674875c,11
21ada6ed1a0d756c72c349bd8e4b381d28963044,11
21b3188bcb899542b9c79287544e0548804589eb,10
21b63968da41c56f3536803ee770c495504616a5,10
21bc4607fe73b93acdb4f6a79ee48c8f72c21353,6
21bd0300b7e8263907fcf959401611927830abca,11
21bfc410b4122b1452dda8dc3d3b8eecdfa3aeb8,7
21c0e8d22208c3a1d420ac061c6d444bd84eedc1,7
21c431bd47bd1b79da31547e1632a925062044ee,8
21c490492c8f97d5b240f0e7cf14cf8b1cf016f1,8
21c61ba9e21e2724ba552e9e94c965a7ccb22ee3,8
21c69431b375a4a7973125a7a096e9a42ae9ded1,9
21c7ce0ea41f39c2f33b53ecb77036479cd899b9,6
21cad2a3c809e70684db72ce3459073cad7a1133,9
21cd4a591a8354de49b43ac7bf55863f6a93139b,7
21cf0e804bd9f299a607c43bcfe8294fa5e515e5,6
21d0c009aabbfb37d4112f28696bc1535b537373,9
21db5f4ea73227329745c71f194db41fdc26e594,11
21e4d554026985fede636a614f444241841d6d62,9
21e69dcf6713147594d012ee0f6bc175ca99181e,9
21f96b8c2b0bb2713c190f153e59d8bf8c165e58,7
21ff6dc495cd7a8eac2bf7eea9c7c305aa6fd06b,7
2200e749b84524e2a8587b68e60d01cb7dc27be5,6
220222ee9bd843ff88e686d47890c45496ccb432,6
2203c61eabf273e37e3c0d46be593abebd2912ed,6
2204d1c0a3f66aa4b45dc8817d4654f6544e5d00,11
220550ef0948f447d88b49377fc9d8654c5ab29f,10
2205c4f0522bbdcf389c3cfc501166aa6fc658fe,11
220fe569d1ad20776de81fe4411323a81e6c351c,10
2210b0f659ec2ffd8584d2c5de204d6c6808b540,6
2214315a4e65659f07cda003149e1c692fffa845,11
221543866e75d70db1bd6d779afc881188ffa3a4,11
221b3a1bb03012d3df4bf8fc4343e1fa0b25880a,11
221b59c6aaa172d207fe327561f86891cb6c91f1,9
2223425f01e729ed919e1233e3dace74b2d5c8ba,10
22235ac94ce1cb27de826b4e0615118939859364,11
2225e99a693c239d566411b25e074fea97ce3810,10
223053be1a946257f172c016b2a49d5623ffad0a,10
2235526e8613cfb2ce2b8e01a3e9903b7920f4bf,10
2235af528b02acd35c8255da131af4c0a2ad1961,11
22361a68d5fe7be763fb73caee0ddc9edf285066,6
22394fa184af25192b3bd3793a8d19adea8c4739,8
2239b4f4a0f356769aa71b3722cea7cd93ff4c7d,10
223aa53fdc7c69a7de2ad9ddb8fcc389051b03d7,11
223bd228073a8e420b28b3723794108e3bd57ad6,11
223d5a6e6b382a2e59617d1aaf796cc03e41d6be,9
22423f57afa6483b21bc390b51f4d246b8b43583,6
2243b8ef66273e62f51c5a0986a2085620ecf4bf,9
224c8041695c043664066a6a8f52f2b3336b13cf,9
2250e91313ae0f75cb4f09f18fd76450cee81fc5,10
2252afb6e7308e378edd1bc006a241106bdde247,11
225f91e22f267ecdc3d37e6b0900bd67b85c2588,8
226140a2b3b030dfd4d2aa751b5c0a1c6f637793,9
2262a1a9c1c8abadce8bd3d0f8f08e11c9cfb558,10
226785267b2aa12b0134321da59c299b310a7872,10
226b7a582ecc74bc5ba7fc50fd94a62c134f456f,9
226eabeb7754f72868ebfae7b17ed6aec6060e6d,11
2274c654515c398e14e2f53a0da039c7d353e8ef,8
227d865c230f9aead810340c3877815a6c089040,10
227e03fcda74c4540137ac8b5ddc38fd7fe590d2,11
227f21347e67395ab77c6c6fb48f3d1bc4badec3,6
228c41c9bb21b597d039bff43f5ff109c310294d,10
22947d79e9feb46b611165eebc33c07328800410,11
229add135912d8824c8cebca5cce710816e303c0,9
22aa59e97b48f494013815c59c4f2b5cb98ccb38,6
22b2d7c5c9033e76bce0f0046977fb0480b2f948,11
22b2f3d11540812daa697cdeb3e0b52c7c54d052,10
22b3ad5447cf7aa124139f248252f98b857a71f8,6
22b88f23455431afb133d487806374587604c889,6
22beda69139435cc7a47ec10fc490fa9cb285e34,9
22c197c90760f8f9b448b49e1b21d24409d5cd51,8
22c40d3ec666064be21633e75f3a96b788615a52,11
22cc7acb502c94aabcb8bb480847e9e751849d58,11
22cea46e673c55f317e850599910d8d39d8189e4,8
22d55cd58bce5cb2391d7ff605ce5b3d8ce5ca6b,10
22d9400abb0133f4de68d37079d6fdeef2c264c1,7
22d9518e4891d985413ca6c2ce95429131ad3e84,11
22da7efb9cf49608fc6c8edadd46381610140bee,9
22dec121ecfb4fc621626d18dd4ddbec1f903a38,11
22dff2c3655d3359814ac6b116adb6728fd2f914,11
22e1623c0aaff64ec9305d61792a2382fff77334,7
22e8a2e5495b1c7b231b55348e0ce021757eceb8,11
22e9841539901d71548c5fc71200b1a75d98f2c4,11
22ea4f451cd446143aaa8ae959aa6af13aadc3c2,11
22ead2d8ccd727ff62d0c29b06c57f6bd911e3c2,8
22efea2980c67c5183e304097450e2ddafd6eead,11
22f1d99deba6376efbbad6bf2f0c10d105970625,6
22f2848d224af61c563df312a181c5c97e506826,11
22f74c7963f0328491a46a7c847fc3bb834e3af8,8
22f9bc3fd8a92bb33f1265926b7b95659acaa6bc,11
22fe87780835ac8cdf6601c9efb0ede5f8cf4d58,10
2300b7435b4ce83e1ea184f282022550d942908e,11
23016213c7565a89ff6ebafc59bc91e8a66ad5b4,10
2303d73c89d91365477a6ff500452925fb9e4569,10
2308d5a058c64fedf4381d8e2176c7343266c492,7
23122a2cfd609fedbffe40bf8324999e6a242690,11
231b7a63fe26f5716151c72e4819094897fd1858,10
231cd6e9c4f70f9b29adc9321ad3e694bc96f809,11
231e660c44db473bde2a573e53208805c87d845b,9
231feb9474ac2b7d079331f5f96513e9ffc2bf49,10
232c4d28ce73b1ddb6d6f0667192651125426002,9
2330c766fe097fe3199469406a2a6fbc59df1688,6
233602abd3f2bb9d6ef357a6c22a65e5d52a9d60,8
233afe9c021b536c9818af9cd96bfc0db5626d52,11
233c4e7d86e5341e89b3ecd988758729573c357b,10
23400ad89685f97ce3907072158415d3bdffdb42,9
234b382bd158a9f7fda78dbedd6db08caa11ae38,8
234e8f3a86068844e58dd53c632dccda53311078,6
234e920610098e70d009e4d32c1268b73dd563e8,10
234f2fbed3368a5e733033b42bddef2e0c1ba3bf,11
23518b3a9e48621d69c392d005cbba8f9df4bdf6,7
235c6b6e7f375cbf67f24073faa8122337cfe86b,10
235c8eb76832e177d8b31885706abf93651679de,7
